igt,x,y,z
2393623,377.15484619140625,-223.756103515625,-1176.9478759765625
2393639,377.2203369140625,-223.756103515625,-1176.9481201171875
2393655,377.28582763671875,-223.756103515625,-1176.9483642578125
2393671,377.351318359375,-223.756103515625,-1176.948486328125
2393687,377.4169006347656,-223.756103515625,-1176.9488525390625
2393703,377.482421875,-223.756103515625,-1176.9490966796875
2393719,377.5479736328125,-223.756103515625,-1176.9493408203125
2393735,377.61346435546875,-223.756103515625,-1176.94970703125
2393751,377.678955078125,-223.756103515625,-1176.949951171875
2393767,377.74444580078125,-223.756103515625,-1176.9501953125
2393783,377.8099365234375,-223.756103515625,-1176.950439453125
2393799,377.87542724609375,-223.756103515625,-1176.9505615234375
2393815,377.94091796875,-223.756103515625,-1176.950927734375
2393831,378.00640869140625,-223.756103515625,-1176.9512939453125
2393847,378.0719299316406,-223.756103515625,-1176.9512939453125
2393863,378.1374816894531,-223.756103515625,-1176.9515380859375
2393879,378.2030029296875,-223.756103515625,-1176.951904296875
2393895,378.26849365234375,-223.756103515625,-1176.9521484375
2393911,378.333984375,-223.756103515625,-1176.9522705078125
2393927,378.3995056152344,-223.756103515625,-1176.9525146484375
2393943,378.46502685546875,-223.756103515625,-1176.9527587890625
2393959,378.53057861328125,-223.756103515625,-1176.9530029296875
2393975,378.5960693359375,-223.75608825683594,-1176.9532470703125
2393991,378.66162109375,-223.75608825683594,-1176.9534912109375
2394007,378.7271728515625,-223.75608825683594,-1176.9537353515625
2394023,378.792724609375,-223.75608825683594,-1176.9539794921875
2394039,378.85821533203125,-223.75608825683594,-1176.9542236328125
2394055,378.92376708984375,-223.75608825683594,-1176.9544677734375
2394071,378.9892883300781,-223.75608825683594,-1176.9547119140625
2394087,379.0548400878906,-223.75608825683594,-1176.9549560546875
2394103,379.1203308105469,-223.75608825683594,-1176.9552001953125
2394119,379.1858825683594,-223.75608825683594,-1176.9554443359375
2394135,379.2514343261719,-223.75608825683594,-1176.9556884765625
2394151,379.3169250488281,-223.75608825683594,-1176.9559326171875
2394167,379.3824157714844,-223.75608825683594,-1176.9561767578125
2394183,379.4479675292969,-223.75608825683594,-1176.9564208984375
2394199,379.5135192871094,-223.75608825683594,-1176.9566650390625
2394215,379.57904052734375,-223.75608825683594,-1176.9569091796875
2394231,379.6445617675781,-223.75608825683594,-1176.9571533203125
2394247,379.7101135253906,-223.75608825683594,-1176.9573974609375
2394263,379.7756652832031,-223.75608825683594,-1176.9576416015625
2394279,379.8412170410156,-223.756103515625,-1176.9578857421875
2394295,379.9067687988281,-223.756103515625,-1176.9581298828125
2394311,379.9723205566406,-223.756103515625,-1176.9583740234375
2394327,380.037841796875,-223.756103515625,-1176.95849609375
2394343,380.1033935546875,-223.756103515625,-1176.958740234375
2394359,380.1689453125,-223.756103515625,-1176.958984375
2394375,380.2344970703125,-223.756103515625,-1176.959228515625
2394391,380.29998779296875,-223.756103515625,-1176.95947265625
2394407,380.365478515625,-223.756103515625,-1176.9595947265625
2394423,380.4310302734375,-223.756103515625,-1176.959716796875
2394439,380.49652099609375,-223.756103515625,-1176.9599609375
2394455,380.56207275390625,-223.756103515625,-1176.960205078125
2394471,380.62762451171875,-223.756103515625,-1176.96044921875
2394487,380.69317626953125,-223.756103515625,-1176.960693359375
2394503,380.75872802734375,-223.756103515625,-1176.9609375
2394519,380.8242492675781,-223.756103515625,-1176.9610595703125
2394535,380.8897705078125,-223.756103515625,-1176.9613037109375
2394551,380.955322265625,-223.756103515625,-1176.9615478515625
2394567,381.02081298828125,-223.756103515625,-1176.9617919921875
2394583,381.08636474609375,-223.756103515625,-1176.9620361328125
2394599,381.15185546875,-223.756103515625,-1176.96240234375
2394615,381.2174072265625,-223.75611877441406,-1176.962646484375
2394631,381.2829284667969,-223.75611877441406,-1176.962890625
2394647,381.3484802246094,-223.75611877441406,-1176.963134765625
2394663,381.41400146484375,-223.75611877441406,-1176.96337890625
2394679,381.47955322265625,-223.75611877441406,-1176.963623046875
2394695,381.5450744628906,-223.75613403320312,-1176.9637451171875
2394711,381.610595703125,-223.75613403320312,-1176.9639892578125
2394727,381.6761474609375,-223.75613403320312,-1176.964111328125
2394743,381.74169921875,-223.7561492919922,-1176.9642333984375
2394759,381.8072204589844,-223.7561492919922,-1176.9644775390625
2394775,381.87274169921875,-223.7561492919922,-1176.9647216796875
2394791,381.93829345703125,-223.75616455078125,-1176.96484375
2394807,382.00384521484375,-223.75616455078125,-1176.965087890625
2394823,382.0693664550781,-223.7561798095703,-1176.9654541015625
2394839,382.1348571777344,-223.7561798095703,-1176.965576171875
2394855,382.20037841796875,-223.7561798095703,-1176.9659423828125
2394871,382.2658996582031,-223.75619506835938,-1176.9661865234375
2394887,382.3313903808594,-223.75619506835938,-1176.9664306640625
2394903,382.3969421386719,-223.75619506835938,-1176.966796875
2394919,382.4624938964844,-223.75621032714844,-1176.967041015625
2394935,382.5281066894531,-223.75621032714844,-1176.9671630859375
2394951,382.59503173828125,-223.7562255859375,-1176.9674072265625
2394967,382.6637878417969,-223.7562255859375,-1176.967529296875
2394983,382.73504638671875,-223.7562255859375,-1176.9677734375
2394999,382.80865478515625,-223.75624084472656,-1176.968017578125
2395015,382.8872985839844,-223.75624084472656,-1176.9681396484375
2395031,382.9698486328125,-223.75625610351562,-1176.968505859375
2395047,383.0572509765625,-223.75625610351562,-1176.9688720703125
2395063,383.1497802734375,-223.7562713623047,-1176.9691162109375
2395079,383.2460632324219,-223.7562713623047,-1176.969482421875
2395095,383.3453674316406,-223.75628662109375,-1176.9697265625
2395111,383.4477844238281,-223.75628662109375,-1176.9700927734375
2395127,383.5511779785156,-223.7563018798828,-1176.970458984375
2395143,383.6566467285156,-223.75631713867188,-1176.9705810546875
2395159,383.75885009765625,-223.75631713867188,-1176.9708251953125
2395175,383.8606872558594,-223.75633239746094,-1176.97119140625
2395191,383.9573669433594,-223.75633239746094,-1176.9715576171875
2395207,384.05364990234375,-223.75634765625,-1176.971923828125
2395223,384.144287109375,-223.75634765625,-1176.9722900390625
2395239,384.2344665527344,-223.75636291503906,-1176.97265625
2395255,384.3190002441406,-223.75636291503906,-1176.9730224609375
2395271,384.4043273925781,-223.75637817382812,-1176.9732666015625
2395287,384.50006103515625,-223.75637817382812,-1176.9736328125
2395303,384.59576416015625,-223.7563934326172,-1176.97412109375
2395319,384.6915283203125,-223.7563934326172,-1176.974609375
2395335,384.78729248046875,-223.75640869140625,-1176.9749755859375
2395351,384.8831787109375,-223.7564239501953,-1176.975341796875
2395367,384.9791564941406,-223.7564239501953,-1176.9757080078125
2395383,385.0760498046875,-223.75643920898438,-1176.97607421875
2395399,385.1728515625,-223.75643920898438,-1176.9765625
2395415,385.2680358886719,-223.75645446777344,-1176.9769287109375
2395431,385.3632507324219,-223.75645446777344,-1176.977294921875
2395447,385.4594421386719,-223.7559051513672,-1176.9776611328125
2395463,385.5555114746094,-223.75511169433594,-1176.97802734375
2395479,385.65020751953125,-223.7543487548828,-1176.9783935546875
2395495,385.7447509765625,-223.75357055664062,-1176.978759765625
2395511,385.8377990722656,-223.75282287597656,-1176.9791259765625
2395527,385.9312744140625,-223.75205993652344,-1176.9794921875
2395543,386.0306701660156,-223.75123596191406,-1176.9798583984375
2395559,386.13067626953125,-223.75042724609375,-1176.980224609375
2395575,386.2386779785156,-223.74954223632812,-1176.9805908203125
2395591,386.3469543457031,-223.7486572265625,-1176.9808349609375
2395607,386.4591369628906,-223.74794006347656,-1176.9810791015625
2395623,386.5711669921875,-223.74795532226562,-1176.9814453125
2395639,386.68182373046875,-223.74795532226562,-1176.9818115234375
2395655,386.7923278808594,-223.7479705810547,-1176.982177734375
2395671,386.90045166015625,-223.7479705810547,-1176.9825439453125
2395687,387.0081481933594,-223.7479705810547,-1176.9827880859375
2395703,387.11041259765625,-223.74798583984375,-1176.9830322265625
2395719,387.2122497558594,-223.74798583984375,-1176.9835205078125
2395735,387.3089294433594,-223.74798583984375,-1176.98388671875
2395751,387.4051818847656,-223.7480010986328,-1176.9842529296875
2395767,387.4957580566406,-223.7480010986328,-1176.984619140625
2395783,387.5859680175781,-223.7480010986328,-1176.9852294921875
2395799,387.67047119140625,-223.7480010986328,-1176.9853515625
2395815,387.7557678222656,-223.74801635742188,-1176.985595703125
2395831,387.85150146484375,-223.74801635742188,-1176.9859619140625
2395847,387.947265625,-223.74801635742188,-1176.986083984375
2395863,388.0429992675781,-223.74801635742188,-1176.986083984375
2395879,388.13873291015625,-223.74801635742188,-1176.9857177734375
2395895,388.234619140625,-223.7480010986328,-1176.98486328125
2395911,388.33062744140625,-223.7480010986328,-1176.98388671875
2395927,388.4275817871094,-223.7480010986328,-1176.9830322265625
2395943,388.5243835449219,-223.7480010986328,-1176.982177734375
2395959,388.6195068359375,-223.7480010986328,-1176.9813232421875
2395975,388.7147521972656,-223.7480010986328,-1176.9803466796875
2395991,388.8109436035156,-223.74798583984375,-1176.9793701171875
2396007,388.9070739746094,-223.74798583984375,-1176.978271484375
2396023,389.0017395019531,-223.74798583984375,-1176.97705078125
2396039,389.0962829589844,-223.74798583984375,-1176.975830078125
2396055,389.1893310546875,-223.7479705810547,-1176.974609375
2396071,389.2828369140625,-223.7479705810547,-1176.97314453125
2396087,389.38226318359375,-223.7479705810547,-1176.9716796875
2396103,389.4822692871094,-223.7479705810547,-1176.9703369140625
2396119,389.59027099609375,-223.74795532226562,-1176.96875
2396135,389.6985168457031,-223.74795532226562,-1176.9671630859375
2396151,389.81072998046875,-223.74795532226562,-1176.9654541015625
2396167,389.92279052734375,-223.74794006347656,-1176.9638671875
2396183,390.033447265625,-223.74794006347656,-1176.9622802734375
2396199,390.1438903808594,-223.74794006347656,-1176.9605712890625
2396215,390.25201416015625,-223.74794006347656,-1176.959228515625
2396231,390.3597106933594,-223.7479248046875,-1176.9576416015625
2396247,390.46197509765625,-223.7479248046875,-1176.9559326171875
2396263,390.5638122558594,-223.7479248046875,-1176.95458984375
2396279,390.6604309082031,-223.74790954589844,-1176.9530029296875
2396295,390.75665283203125,-223.74790954589844,-1176.95166015625
2396311,390.8472900390625,-223.74790954589844,-1176.9503173828125
2396327,390.9374694824219,-223.74790954589844,-1176.948974609375
2396343,391.0220031738281,-223.74789428710938,-1176.9478759765625
2396359,391.10736083984375,-223.74789428710938,-1176.94677734375
2396375,391.2030944824219,-223.74789428710938,-1176.9454345703125
2396391,391.298828125,-223.74789428710938,-1176.944091796875
2396407,391.39459228515625,-223.7478790283203,-1176.9427490234375
2396423,391.4903869628906,-223.7478790283203,-1176.94140625
2396439,391.5863342285156,-223.7478790283203,-1176.9400634765625
2396455,391.68231201171875,-223.7478790283203,-1176.9388427734375
2396471,391.77923583984375,-223.74786376953125,-1176.9375
2396487,391.8760681152344,-223.74786376953125,-1176.9361572265625
2396503,391.97119140625,-223.74786376953125,-1176.9349365234375
2396519,392.06640625,-223.74786376953125,-1176.93359375
2396535,392.16259765625,-223.7478485107422,-1176.93212890625
2396551,392.2586669921875,-223.7478485107422,-1176.9307861328125
2396567,392.3533935546875,-223.7478485107422,-1176.9295654296875
2396583,392.4479675292969,-223.74789428710938,-1176.92822265625
2396599,392.5410461425781,-223.7480926513672,-1176.927001953125
2396615,392.634521484375,-223.748291015625,-1176.92578125
2396631,392.73388671875,-223.7484893798828,-1176.9244384765625
2396647,392.8338928222656,-223.7487030029297,-1176.923095703125
2396663,392.94189453125,-223.74893188476562,-1176.9215087890625
2396679,393.0501403808594,-223.74916076660156,-1176.919921875
2396695,393.162353515625,-223.7493896484375,-1176.9183349609375
2396711,393.2743835449219,-223.7496337890625,-1176.916748046875
2396727,393.38507080078125,-223.74986267089844,-1176.9151611328125
2396743,393.49554443359375,-223.75009155273438,-1176.9134521484375
2396759,393.6036682128906,-223.7503204345703,-1176.9117431640625
2396775,393.7113952636719,-223.75054931640625,-1176.9102783203125
2396791,393.8136291503906,-223.75076293945312,-1176.9088134765625
2396807,393.9154968261719,-223.7509765625,-1176.9073486328125
2396823,394.0121154785156,-223.75119018554688,-1176.906005859375
2396839,394.10833740234375,-223.7513885498047,-1176.9046630859375
2396855,394.1989440917969,-223.75157165527344,-1176.9031982421875
2396871,394.2891845703125,-223.75177001953125,-1176.9019775390625
2396887,394.3736572265625,-223.751953125,-1176.900634765625
2396903,394.4590148925781,-223.7521209716797,-1176.8992919921875
2396919,394.55474853515625,-223.7523193359375,-1176.89794921875
2396935,394.6505432128906,-223.75253295898438,-1176.896728515625
2396951,394.7463073730469,-223.7527313232422,-1176.8953857421875
2396967,394.842041015625,-223.7529296875,-1176.89404296875
2396983,394.9379577636719,-223.7531280517578,-1176.8927001953125
2396999,395.0339660644531,-223.7533416748047,-1176.891357421875
2397015,395.13092041015625,-223.7535400390625,-1176.8900146484375
2397031,395.2276611328125,-223.7537384033203,-1176.8887939453125
2397047,395.32275390625,-223.75393676757812,-1176.887451171875
2397063,395.41796875,-223.754150390625,-1176.8861083984375
2397079,395.51409912109375,-223.7543487548828,-1176.884765625
2397095,395.61016845703125,-223.75454711914062,-1176.8834228515625
2397111,395.704833984375,-223.75474548339844,-1176.882080078125
2397127,395.7994079589844,-223.75494384765625,-1176.8807373046875
2397143,395.8924255371094,-223.75514221191406,-1176.8792724609375
2397159,395.98590087890625,-223.75534057617188,-1176.8780517578125
2397175,396.08526611328125,-223.75555419921875,-1176.876708984375
2397191,396.185302734375,-223.75575256347656,-1176.8753662109375
2397207,396.29327392578125,-223.7559814453125,-1176.8739013671875
2397223,396.40155029296875,-223.75608825683594,-1176.8724365234375
2397239,396.51373291015625,-223.75608825683594,-1176.8709716796875
2397255,396.62579345703125,-223.75608825683594,-1176.869384765625
2397271,396.7364807128906,-223.75608825683594,-1176.8677978515625
2397287,396.84698486328125,-223.75608825683594,-1176.8662109375
2397303,396.955078125,-223.75608825683594,-1176.86474609375
2397319,397.0627746582031,-223.75608825683594,-1176.8631591796875
2397335,397.1650085449219,-223.75608825683594,-1176.8616943359375
2397351,397.266845703125,-223.75608825683594,-1176.8602294921875
2397367,397.36346435546875,-223.75608825683594,-1176.8590087890625
2397383,397.459716796875,-223.75608825683594,-1176.8577880859375
2397399,397.55035400390625,-223.75608825683594,-1176.856689453125
2397415,397.64056396484375,-223.75608825683594,-1176.8555908203125
2397431,397.72509765625,-223.75608825683594,-1176.8541259765625
2397447,397.8103942871094,-223.75608825683594,-1176.8529052734375
2397463,397.9060974121094,-223.75608825683594,-1176.8514404296875
2397479,398.0018615722656,-223.75608825683594,-1176.850341796875
2397495,398.0976257324219,-223.75608825683594,-1176.8489990234375
2397511,398.1933898925781,-223.75608825683594,-1176.84765625
2397527,398.289306640625,-223.75608825683594,-1176.8463134765625
2397543,398.3852844238281,-223.75608825683594,-1176.844970703125
2397559,398.482177734375,-223.75608825683594,-1176.8436279296875
2397575,398.5789794921875,-223.75608825683594,-1176.84228515625
2397591,398.6741027832031,-223.75608825683594,-1176.8409423828125
2397607,398.769287109375,-223.75608825683594,-1176.839599609375
2397623,398.865478515625,-223.75608825683594,-1176.8382568359375
2397639,398.9615173339844,-223.75608825683594,-1176.8369140625
2397655,399.05621337890625,-223.75608825683594,-1176.8355712890625
2397671,399.15081787109375,-223.75608825683594,-1176.834228515625
2397687,399.2438659667969,-223.75608825683594,-1176.8328857421875
2397703,399.3373718261719,-223.75608825683594,-1176.83154296875
2397719,399.4367980957031,-223.75608825683594,-1176.8302001953125
2397735,399.5368347167969,-223.75608825683594,-1176.82861328125
2397751,399.64483642578125,-223.75608825683594,-1176.8271484375
2397767,399.7530517578125,-223.75608825683594,-1176.8255615234375
2397783,399.8652038574219,-223.75608825683594,-1176.823974609375
2397799,399.9772644042969,-223.75608825683594,-1176.822265625
2397815,400.08795166015625,-223.75608825683594,-1176.8206787109375
2397831,400.1984558105469,-223.75608825683594,-1176.819091796875
2397847,400.3065185546875,-223.75608825683594,-1176.8175048828125
2397863,400.4142150878906,-223.75608825683594,-1176.8160400390625
2397879,400.51641845703125,-223.75608825683594,-1176.8145751953125
2397895,400.6182556152344,-223.75608825683594,-1176.81298828125
2397911,400.7149353027344,-223.75608825683594,-1176.811767578125
2397927,400.8111877441406,-223.75608825683594,-1176.8104248046875
2397943,400.90185546875,-223.75608825683594,-1176.809326171875
2397959,400.99200439453125,-223.75608825683594,-1176.80810546875
2397975,401.0765075683594,-223.75608825683594,-1176.806884765625
2397991,401.16180419921875,-223.75608825683594,-1176.8056640625
2398007,401.257568359375,-223.75608825683594,-1176.80419921875
2398023,401.35333251953125,-223.75608825683594,-1176.8028564453125
2398039,401.4490661621094,-223.75608825683594,-1176.8013916015625
2398055,401.5447692871094,-223.75608825683594,-1176.800048828125
2398071,401.6407165527344,-223.75608825683594,-1176.7987060546875
2398087,401.7366943359375,-223.75608825683594,-1176.7972412109375
2398103,401.8336181640625,-223.75608825683594,-1176.7958984375
2398119,401.9303894042969,-223.75608825683594,-1176.7945556640625
2398135,402.0255126953125,-223.75608825683594,-1176.793212890625
2398151,402.1207580566406,-223.75608825683594,-1176.791748046875
2398167,402.2169189453125,-223.75608825683594,-1176.7904052734375
2398183,402.3129577636719,-223.75592041015625,-1176.7890625
2398199,402.4076232910156,-223.75570678710938,-1176.7877197265625
2398215,402.5022277832031,-223.75550842285156,-1176.786376953125
2398231,402.5952453613281,-223.75531005859375,-1176.784912109375
2398247,402.6887512207031,-223.75511169433594,-1176.7835693359375
2398263,402.78814697265625,-223.75489807128906,-1176.7822265625
2398279,402.8881530761719,-223.7546844482422,-1176.7808837890625
2398295,402.9961242675781,-223.75445556640625,-1176.779296875
2398311,403.1044006347656,-223.75421142578125,-1176.77783203125
2398327,403.216552734375,-223.7539825439453,-1176.776123046875
2398343,403.32861328125,-223.7537384033203,-1176.7745361328125
2398359,403.43927001953125,-223.7534942626953,-1176.77294921875
2398375,403.54974365234375,-223.75326538085938,-1176.7713623046875
2398391,403.6578063964844,-223.75302124023438,-1176.7698974609375
2398407,403.7655029296875,-223.75279235839844,-1176.768310546875
2398423,403.8677062988281,-223.75257873535156,-1176.7667236328125
2398439,403.9695739746094,-223.7523651123047,-1176.7652587890625
2398455,404.06622314453125,-223.7521514892578,-1176.763916015625
2398471,404.1624450683594,-223.75193786621094,-1176.7625732421875
2398487,404.25311279296875,-223.7517547607422,-1176.7613525390625
2398503,404.34326171875,-223.75155639648438,-1176.76025390625
2398519,404.42779541015625,-223.75137329101562,-1176.7587890625
2398535,404.51312255859375,-223.75119018554688,-1176.757568359375
2398551,404.6088562011719,-223.75099182128906,-1176.75634765625
2398567,404.7045593261719,-223.7507781982422,-1176.7548828125
2398583,404.8003234863281,-223.75057983398438,-1176.7535400390625
2398599,404.8960876464844,-223.7503662109375,-1176.752197265625
2398615,404.9920349121094,-223.7501678466797,-1176.7508544921875
2398631,405.0880126953125,-223.7499542236328,-1176.74951171875
2398647,405.1849060058594,-223.749755859375,-1176.7481689453125
2398663,405.2817077636719,-223.74954223632812,-1176.7469482421875
2398679,405.3768310546875,-223.7493438720703,-1176.7457275390625
2398695,405.4720153808594,-223.74913024902344,-1176.7445068359375
2398711,405.5682067871094,-223.74893188476562,-1176.7431640625
2398727,405.6642761230469,-223.74871826171875,-1176.7418212890625
2398743,405.7590026855469,-223.74851989746094,-1176.7403564453125
2398759,405.85357666015625,-223.74832153320312,-1176.7388916015625
2398775,405.94659423828125,-223.7481231689453,-1176.7374267578125
2398791,406.04010009765625,-223.74790954589844,-1176.7362060546875
2398807,406.1394958496094,-223.74769592285156,-1176.73486328125
2398823,406.239501953125,-223.74766540527344,-1176.7335205078125
2398839,406.3475036621094,-223.74766540527344,-1176.7320556640625
2398855,406.45574951171875,-223.74766540527344,-1176.730712890625
2398871,406.56793212890625,-223.74766540527344,-1176.7291259765625
2398887,406.6795654296875,-223.74766540527344,-1176.7275390625
2398903,406.7865295410156,-223.74766540527344,-1176.7259521484375
2398919,406.8897705078125,-223.74766540527344,-1176.7247314453125
2398935,406.9871520996094,-223.74766540527344,-1176.7232666015625
2398951,407.0806579589844,-223.74766540527344,-1176.7218017578125
2398967,407.1673889160156,-223.74766540527344,-1176.7203369140625
2398983,407.25048828125,-223.74766540527344,-1176.71923828125
2398999,407.32916259765625,-223.74766540527344,-1176.718017578125
2399015,407.40472412109375,-223.74766540527344,-1176.7169189453125
2399031,407.4776916503906,-223.74766540527344,-1176.716064453125
2399047,407.54833984375,-223.74766540527344,-1176.715087890625
2399063,407.6175231933594,-223.74766540527344,-1176.714111328125
2399079,407.6852722167969,-223.74766540527344,-1176.7130126953125
2399095,407.7518615722656,-223.74766540527344,-1176.7119140625
2399111,407.8173828125,-223.74765014648438,-1176.7109375
2399127,407.8829345703125,-223.74765014648438,-1176.7099609375
2399143,407.948486328125,-223.74765014648438,-1176.708984375
2399159,408.0140075683594,-223.74765014648438,-1176.7078857421875
2399175,408.07952880859375,-223.74765014648438,-1176.7069091796875
2399191,408.14508056640625,-223.74765014648438,-1176.705810546875
2399207,408.2106018066406,-223.74765014648438,-1176.7047119140625
2399223,408.276123046875,-223.74765014648438,-1176.7037353515625
2399239,408.3416748046875,-223.74765014648438,-1176.7027587890625
2399255,408.4071960449219,-223.74765014648438,-1176.7017822265625
2399271,408.4727478027344,-223.74765014648438,-1176.70068359375
2399287,408.53826904296875,-223.74765014648438,-1176.69970703125
2399303,408.6037902832031,-223.74765014648438,-1176.6986083984375
2399319,408.66937255859375,-223.74765014648438,-1176.69775390625
2399335,408.7348937988281,-223.74765014648438,-1176.69677734375
2399351,408.8004150390625,-223.74765014648438,-1176.69580078125
2399367,408.86590576171875,-223.74765014648438,-1176.69482421875
2399383,408.9314880371094,-223.74765014648438,-1176.6937255859375
2399399,408.9970703125,-223.74765014648438,-1176.6927490234375
2399415,409.06256103515625,-223.74765014648438,-1176.691650390625
2399431,409.1280822753906,-223.74765014648438,-1176.6905517578125
2399447,409.1936340332031,-223.74765014648438,-1176.6895751953125
2399463,409.2591247558594,-223.74765014648438,-1176.688720703125
2399479,409.32464599609375,-223.74765014648438,-1176.6878662109375
2399495,409.39013671875,-223.74765014648438,-1176.686767578125
2399511,409.4556884765625,-223.74765014648438,-1176.6859130859375
2399527,409.52117919921875,-223.74765014648438,-1176.684814453125
2399543,409.586669921875,-223.74765014648438,-1176.683837890625
2399559,409.6521911621094,-223.74765014648438,-1176.682861328125
2399575,409.7176818847656,-223.74765014648438,-1176.681884765625
2399591,409.783203125,-223.74765014648438,-1176.6807861328125
2399607,409.84869384765625,-223.74765014648438,-1176.679931640625
2399623,409.9141845703125,-223.74765014648438,-1176.678955078125
2399639,409.979736328125,-223.74765014648438,-1176.677978515625
2399655,410.04522705078125,-223.74765014648438,-1176.6768798828125
2399671,410.1107482910156,-223.74765014648438,-1176.6759033203125
2399687,410.17626953125,-223.74765014648438,-1176.6749267578125
2399703,410.2417907714844,-223.74765014648438,-1176.6739501953125
2399719,410.3072814941406,-223.74765014648438,-1176.6729736328125
2399735,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399751,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399767,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399783,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399799,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399815,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399831,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399847,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399863,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399879,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399895,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399911,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399927,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399943,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399959,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399975,410.3728332519531,-223.74765014648438,-1176.6719970703125
2399991,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400007,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400023,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400039,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400055,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400071,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400087,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400103,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400119,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400135,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400151,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400167,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400183,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400199,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400215,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400231,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400247,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400263,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400279,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400295,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400311,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400327,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400343,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400359,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400375,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400391,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400407,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400423,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400439,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400455,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400471,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400487,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400503,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400519,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400535,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400551,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400567,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400583,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400599,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400615,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400631,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400647,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400663,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400679,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400695,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400711,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400727,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400743,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400759,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400775,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400791,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400807,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400823,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400839,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400855,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400871,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400887,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400903,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400919,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400935,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400951,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400967,410.3728332519531,-223.74765014648438,-1176.6719970703125
2400983,410.3728332519531,-223.74765014648438,-1176.6719970703125
